"MetaboAnalyst_ID","X2024_NEG_CC.Media_1_Run18.mzML","X2024_NEG_CC.Media_1_Run54.mzML","X2024_NEG_CC.Media_1_Run74.mzML","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","shared_name"
"432/248.8936mz/8.79min",2.84572310379599,3.26555313313331,3.29133990109839,3.09913916834193,3.14725695207185,2.95152980797286,"432"
"433/146.966mz/8.76min",2.82627864916247,2.30331791642741,3.27558216678383,2.24187561435183,2.43426215851568,2.16623488676623,"433"
"435/697.5376mz/8.82min",1.70397246303434,1.72009359677479,1.71728371427768,2.78028528298691,2.42760775149392,2.64993328937878,"435"
"439/545.4537mz/8.9min",1.54261109959309,1.55873223230853,1.55592234998465,2.49332180943238,2.26624637423881,2.53372731732972,"439"
"443/115.9208mz/8.95min",2.22645117282704,2.45577328173751,2.91191088524163,2.1158329494047,2.68820928658148,2.26324819973781,"443"
"445/607.4695mz/8.96min",1.25253081463883,1.2686519418745,1.26584206047669,2.05885121268852,1.976166015434,1.99892281327989,"445"
"446/186.9706mz/8.94min",1.11083079935493,1.13143024464006,1.53127820340081,2.12070145348974,2.13283204222266,2.14134065470353,"446"
"449/100.9337mz/8.97min",1.76338345222407,2.07945617114215,2.49722646829292,1.53732507815816,2.07252914984337,1.97360208137383,"449"
"450/144.9235mz/8.96min",2.52519000897376,2.50558747124181,2.74238687636335,2.37589138875306,2.4029553103653,2.3445336946833,"450"
"451/122.9758mz/9.01min",1.53982031816193,1.53662191948177,1.54020687330875,1.88965195922219,1.78212835436206,1.80608205761328,"451"
"454/465.2676mz/9.01min",1.31279073803026,1.32891186706754,1.32610198536526,2.1203257386925,2.0704347127193,2.05593992619329,"454"
"455/311.1687mz/9.01min",1.9677472878296,1.795480495939,1.79116469882485,1.57018936729453,1.58023404929603,1.54263818222181,"455"
"457/856.6885mz/9.02min",1.28518876094019,1.30130988921396,1.29850000764071,1.99650168040039,2.24777435298848,2.39073004515209,"457"
"458/873.6787mz/9.07min",1.47156107956168,1.48768221152048,1.48487232932447,2.42425520544382,2.19519634401023,2.35638009896062,"458"
"460/621.485mz/9.21min",1.69054817123997,1.70666930492113,1.70385942243404,2.60875722649648,2.41418345890046,2.47721297215017,"460"
"461/604.495mz/9.21min",1.47233839804393,1.48845953001242,1.48564964781478,2.28410394296017,2.19597366262306,2.23825527769406,"461"
"463/573.485mz/9.31min",1.56819231790623,1.58431345083892,1.58150356847832,2.54395107068575,2.29182759547962,2.44245140556103,"463"
"464/556.4948mz/9.31min",1.38735683939811,1.40347797007253,1.40066808809358,2.2878050430905,2.11099208653712,2.22252751205775,"464"
"465/618.5105mz/9.37min",1.84838990745158,1.86451104164367,1.86170115907023,2.68085051708325,2.57202520199789,2.59936637361345,"465"
"466/635.5008mz/9.37min",1.82403525449963,1.84015638863497,1.83734650607113,2.68077330931732,2.57719036161351,2.56718451158749,"466"
"475/649.5164mz/9.69min",1.23830015975223,1.25442128648436,1.25161140517165,2.33991320487186,1.96193535376124,2.13138795140493,"475"
"476/632.5262mz/9.7min",1.38280643917923,1.39892756976903,1.39611768780438,2.32253701834151,2.10644168517786,2.20443061678607,"476"
"478/666.6045mz/9.81min",1.24761585101158,1.26373697807705,1.26092709670801,2.23236960194289,1.97125104951306,2.12979689669193,"478"
"479/89.0244mz/9.83min",3.1539407818043,2.301118709995,2.29142364451226,1.95961550218147,1.97904348070261,1.91062341969176,"479"
"480/646.5419mz/9.9min",1.88110641250981,1.89722754676878,1.89441766418404,2.7411895463499,2.60474170795735,2.63808032448239,"480"
"481/663.5321mz/9.91min",1.50155501592808,1.51767614823669,1.51486626598156,2.45241888295483,2.22519028509091,2.26892696347929,"481"
"482/89.0244mz/9.98min",2.1642829631995,2.30682423711813,2.29684923985359,2.17955127436678,2.16849904026983,2.31253152643915,"482"
"483/89.0244mz/10.08min",2.25381548525486,3.13925765323027,3.13452488353675,2.10652857484153,2.14590988053494,2.12247822862018,"483"
"486/112.9857mz/10.17min",1.94031062606272,1.9753678590928,1.96530226718415,2.06825645441151,2.23844952683524,2.04277298209914,"486"
"487/115.9208mz/10.2min",2.99063192249738,2.92030843146738,2.88915758947023,2.77755925604648,2.82753097142062,2.78685269843456,"487"
"493/144.9235mz/10.2min",2.72324124749476,2.71184229678482,2.66700564476384,2.48315289090373,2.50062079869423,2.54828958462885,"493"
"494/100.9337mz/10.22min",2.22096289376129,2.72774885162658,2.66339902248366,2.28842609160571,2.16319823822417,2.31115011974387,"494"
"498/662.4769mz/10.24min",1.28443243533947,1.30055356359091,1.29774368202144,2.67074614023735,2.00806764982427,2.50289188977346,"498"
"501/112.9857mz/10.27min",2.83566496474472,2.79411414554563,2.77835263906374,2.58199628248877,2.56576242434678,2.71414859011445,"501"
"504/248.9604mz/10.27min",2.24755630943114,1.98376136360229,1.92884474020734,1.81068202258888,1.82677895464192,1.79593835798632,"504"
"505/316.948mz/10.27min",2.19229889420648,1.96540385481685,1.86416726351728,1.76195171337304,1.766425626558,1.76262978980714,"505"
"513/606.4144mz/10.3min",1.82527911763562,1.84140025177402,1.83859036920966,2.90120614419021,2.54891441145832,2.75641805482915,"513"
"515/116.9286mz/10.36min",2.34252454155404,2.44807593974109,2.433856617524,2.39974491871032,2.39019323020902,2.39837599222102,"515"
"519/132.8679mz/10.47min",1.97113801642574,1.99182065189469,2.09352194745848,2.05648101947416,2.01991510074178,2.07420342103225,"519"
"522/257.8192mz/10.48min",1.62147157949547,1.67979648033777,1.70097390895785,1.6323060339327,1.69276635632522,1.72733983413137,"522"
"523/255.8222mz/10.48min",1.63648895474003,1.6958739275415,1.71469191042206,1.64862557633042,1.69954361425868,1.73963635192363,"523"
"524/195.8109mz/10.48min",1.73997561708893,1.8250049720195,1.88891329978052,1.825650560457,1.84931446941096,1.91462026079494,"524"
"525/197.808mz/10.48min",1.83671395499536,1.93069247853475,1.97719739283608,1.95892201231497,1.95157570745138,2.04030486975189,"525"
"526/187.861mz/10.49min",2.03029857324028,2.05994952653672,2.06242397573655,2.125265979845,2.08932323195905,2.16337963430779,"526"
"527/216.8768mz/10.52min",1.92051546763956,1.9487550857266,1.56650417383572,2.09265549653232,1.98110422750091,2.02891602077087,"527"
"528/214.88mz/10.52min",2.56654247018614,2.56537433174652,2.58021399655455,2.6140558465543,2.58019024805724,2.63283499176347,"528"
"529/243.8993mz/10.52min",2.93775181936176,3.02216844156513,3.03251787530183,3.03464579236636,3.04625301586185,3.07896005221699,"529"
"530/245.8948mz/10.52min",2.53018149789925,2.60400420470671,2.61373349858084,2.61562615422287,2.62796624575885,2.64311963270012,"530"
"531/241.899mz/10.54min",2.87521691587999,2.89183828576295,2.87838513189804,2.92001394733698,2.89850465818001,2.91173273565776,"531"
"533/195.906mz/10.54min",2.04348447046304,1.98782869479864,1.97128292021822,2.0878340752415,2.08608717894045,2.03087799273433,"533"
"535/328.9796mz/10.59min",1.89592088808811,1.92298281011458,1.93068042955782,1.95632435393419,1.87536278241325,1.90969030435934,"535"
"539/96.9601mz/10.61min",3.16288685156181,2.62734722678804,3.13061478532803,3.17065512328124,2.29192930547303,2.65387412657223,"539"
