"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-TJGIp4_1_Run183.mzML","2024_NEG_Anid-TJGIp4_2_Run212.mzML","2024_NEG_Anid-TJGIp4_3_Run233.mzML"
"2809/116.9286mz/7.89min",1026962.05,1584090.5,909872.2,791183.2,1144051.9,1893179.4,610243.25
"2810/381.1736mz/7.94min",234032,87677.08,1106689.1,372849.4,44784.062,262826.47,205237.53
"2812/881.3837mz/7.94min",215535.02,215535.02,215535.02,1077675.1,215535.02,215535.02,215535.02
"2814/134.8947mz/7.94min",5017019.5,4615959.5,5418079.5,8200227.5,4290768,7405976.5,3107560.5
"2815/122.9758mz/7.95min",70320.8965,56186.633,224368.61,10893.695,93193.19,39713.395,84455.16
"2816/180.9812mz/7.97min",198746.225,123322.03,293579.47,176257.1,377573.62,201783.56,195708.89
"2817/196.9761mz/7.97min",514369.25,551576.6,552224.2,464034.88,754428.06,465658.88,477161.9
"2819/144.9235mz/7.94min",1592576.9,1312116.2,1873037.6,1234190.8,2222449.2,2476246.5,1146337.9
"2821/132.9002mz/7.95min",143233.46,138856.69,277214,445283.38,57087.023,147610.23,131434.45
"2822/115.9208mz/7.95min",2643782.2,2588568.2,3753734.5,1296029.9,4314899.5,2698996.2,2165224.5
"2823/100.9337mz/7.96min",593946.345,616718.25,571174.44,191280.12,175691.12,654447.56,754951.06
"2825/833.519mz/8.02min",550978.53,252932.53,3331806.5,472742.25,587788.44,514168.62,906757.9
"2826/153.8685mz/7.96min",65166.7375,10219.007,74414.85,494442.16,32306.938,79098.02,55918.625
"2827/841.3981mz/7.97min",25546.0782,8515.3594,8515.3594,625599.5,153308.52,42576.797,8515.3594
"2828/839.3916mz/7.98min",188519.28,62839.76,62839.76,3799888.8,922433.56,314198.8,62839.76
"2829/739.3028mz/7.98min",25976.79,8658.93,8658.93,571239.25,64557.145,43294.65,8658.93
"2831/593.3617mz/8.0min",22189.137,7396.379,7396.379,1029478.4,36981.895,100812.336,7396.379
"2832/603.3906mz/8.0min",79132.26,71516.8,58387.26,801862.44,86747.72,261514.47,14867.641
"2833/620.3803mz/8.0min",53306.25,17768.75,17768.75,551319.9,88843.75,145953.95,17768.75
"2835/823.3605mz/8.03min",215346.636,71782.212,71782.212,3388888.5,808972.7,358911.06,71782.212
"2837/824.3636mz/8.03min",115427.412,38475.804,38475.804,1904900.2,450790.7,192379.02,38475.804
"2838/743.3095mz/8.04min",9565.0468,9565.0468,9565.0468,47825.234,9565.0468,9565.0468,9565.0468
"2839/757.3136mz/8.04min",30226.362,30226.362,30226.362,151131.81,30226.362,30226.362,30226.362
"2840/769.3134mz/8.04min",54019.368,18006.456,18006.456,490942.03,180166.7,90032.28,18006.456
"2841/812.3804mz/8.03min",2506.44876,835.48292,835.48292,214655.84,4177.4146,6347.5386,835.48292
"2843/829.3788mz/8.04min",11489.6508,11489.6508,11489.6508,57448.254,11489.6508,11489.6508,11489.6508
"2844/498.3589mz/8.04min",28911.394,28911.394,28911.394,280414.56,144556.97,28911.394,28911.394
"2845/853.3887mz/8.05min",354387.32,354387.32,354387.32,1771936.6,354387.32,354387.32,354387.32
"2846/100.9337mz/8.04min",382122.3,762759,419187.2,119193.02,224920.05,562001,345057.4
"2848/132.9002mz/8.0min",83841.675,69007.49,98675.86,802064.94,120958.28,62327.934,6358.99
"2850/561.3547mz/8.04min",40637.266,40637.266,40637.266,203186.33,245655.69,40637.266,40637.266
"2851/881.3837mz/8.06min",203161.24,203161.24,203161.24,1015806.2,203161.24,203161.24,203161.24
"2852/634.2613mz/8.07min",28490.332,28490.332,28490.332,142451.66,28490.332,28490.332,28490.332
"2853/373.0449mz/8.07min",3392.1498,1130.7166,1130.7166,1130.7166,98954.1,66737.44,5653.583
"2854/695.466mz/8.14min",256781.44,535102.44,224193.58,30577.504,181363.14,289369.3,321937.34
"2855/100.9337mz/8.09min",325409.67,183834.9,295191.84,362652.7,207206.73,504150.16,355627.5
"2856/822.5275mz/8.1min",25510.364,25510.364,25510.364,25510.364,127551.82,25510.364,25510.364
"2857/736.4931mz/8.07min",809715.175,241327.55,204865.64,1378102.8,1458619.6,1599642.2,122982.21
"2859/115.9208mz/8.12min",1370270.55,438676.62,657376,2966549.8,1489628.2,1830975.8,1250912.9
"2860/754.503mz/8.12min",65899.524,216576.27,106411.31,169841.77,5077.5476,25387.738,5077.5476
"2861/134.8947mz/8.1min",1545235.25,1491968.5,1526568.4,15695658,1563902.1,3442895,1145083.9
"2862/663.2715mz/8.14min",24628.922,24628.922,24628.922,123144.61,24628.922,24628.922,24628.922
"2864/671.466mz/8.17min",2104722.1,3326633.2,1811816,192053.39,2397628.2,243094.9,4842456.5
"2866/100.9337mz/8.17min",209447.33,183834.9,198119.6,220775.06,182913.3,457066.44,272638.75
"2867/739.303mz/8.17min",2622.7642,2622.7642,2622.7642,558693.8,13113.821,2622.7642,2622.7642
"2868/825.3761mz/8.17min",17331.14,17331.14,17331.14,86655.7,17331.14,17331.14,17331.14
"2869/853.3878mz/8.18min",171661.42,171661.42,171661.42,858307.1,171661.42,171661.42,171661.42
"2870/881.3835mz/8.17min",7490.428,7490.428,7490.428,2419102,37452.14,7490.428,7490.428
"2871/697.4811mz/8.19min",392808.61,783611.56,389635.38,2494.563,395981.84,12472.815,1011888.25
"2872/100.9337mz/8.21min",404209.37,409862.4,331959.3,424520.2,422776.16,398556.34,348518.44
"2873/695.4659mz/8.21min",89041.7675,68228.59,51635.43,51414.746,366240.84,109854.945,983955.44
"2874/239.0597mz/8.21min",6947.5758,2315.8586,2315.8586,2315.8586,251563.39,165872.56,11579.293
"2875/672.4694mz/8.21min",507595.875,129210.516,711613,43486.586,1750128.5,303578.75,1981309.2
"2878/299.0263mz/8.24min",27018.538,27018.538,27018.538,27018.538,204228.12,135092.69,27018.538
"2879/641.1074mz/8.24min",177902.035,199326.23,156477.84,85453.76,998329.44,907949.5,110417.4
"2882/313.0785mz/8.26min",51518.5645,46924.797,28967.412,26478.936,251800.25,210369.34,56112.332
"2883/165.0408mz/8.26min",2668.2369,889.4123,889.4123,889.4123,55458.695,47636.188,4447.0615
"2884/655.1595mz/8.26min",74616.457,67415.25,43240.324,50842.066,358316.44,295622.88,81817.664
"2885/100.9337mz/8.28min",542916.405,463948.22,572525.44,552781.75,533051.06,686818,307528.6
"2886/505.093mz/8.31min",161324.62,806623.1,10078937,161324.62,161324.62,161324.62,161324.62
"2887/373.0449mz/8.27min",268780.725,293969.7,115464.22,232521.83,2775002.5,1803752.1,243591.75
"2888/419.0505mz/8.28min",3063.57684,1021.19228,1021.19228,5105.9614,149406.84,89062.76,1021.19228
"2890/122.9758mz/8.28min",107428.327,193917.66,168886.81,29476.465,73030.9,104872.67,109983.984
"2892/134.8947mz/8.28min",3984834.1,2159948.5,3925122,19765262,2397920,10217999,4044546.2
"2896/180.9812mz/8.28min",287889.135,467425.94,281501.3,148736.17,294276.97,268135.38,358160.56
"2899/383.1893mz/8.28min",259598.005,254194.89,215533.11,535873.94,128944.61,850051.9,265001.12
"2900/839.3915mz/8.28min",117672.996,39224.332,39224.332,1241122.6,196121.66,201115,39224.332
"2901/115.9208mz/8.28min",4982507.25,5400168,5281200,3956052,2228054.2,4683814.5,5783402
"2904/132.9002mz/8.28min",101622.703,68103.24,61689.883,974650.5,79539.64,250365.52,123705.766
"2905/823.3601mz/8.28min",4890.7704,1630.2568,1630.2568,112460.67,50467.023,8151.284,1630.2568
"2906/504.0807mz/8.29min",16457.962,82289.81,83032.84,16457.962,16457.962,16457.962,16457.962
"2907/857.5186mz/8.24min",185899.085,606670.5,98475.42,19695.084,273322.75,19695.084,350708.66
"2910/503.0773mz/8.29min",2554.4484,281508.53,329061.7,851.4828,851.4828,4257.414,851.4828
"2911/144.9235mz/8.31min",2815690.7,2710655.2,1686177.5,3437308.5,1897975.1,4062253,2920726.2
"2912/132.8679mz/8.38min",433526.975,414243.2,615393.1,528779.5,226152.38,353622.72,452810.75
"2913/134.8652mz/8.41min",344195.8,308585.62,463835.16,483289.25,109912.484,377322.22,311069.38
"2915/100.9337mz/8.35min",765158.02,1302055.9,842215.1,546975.44,688100.94,912448.1,677669.8
"2916/115.9208mz/8.33min",2936646.7,3291352.2,2925981.2,2206895.5,3110914.2,2947312.2,2089293.5
"2917/153.8685mz/8.32min",32991.459,5754.2646,34905.24,901594.2,10201.976,42649.152,31077.678
"2918/742.5396mz/8.3min",151660.591,52869.902,250451.28,10573.9804,270841.03,10573.9804,719681.6
"2919/505.0929mz/8.38min",1228890.4,6144452,10368152,1228890.4,1228890.4,1228890.4,1228890.4
"2920/728.524mz/8.41min",58452.264,19484.088,253830.03,19484.088,487409.28,19484.088,97420.44
"2921/134.8947mz/8.35min",1455082.6,1032993.75,1635930.6,9256391,781172.06,2676623.5,1274234.6
"2922/136.8917mz/8.35min",347605.205,315081.47,248153.8,2990193,238489.3,1723503.9,380128.94
"2923/671.466mz/8.36min",571876.28,905414.06,628224.06,96521.445,515528.5,157974.52,979138.6
"2925/100.9337mz/8.39min",420650.98,415760.84,343567.75,425541.12,431906.22,723033.94,237453.98
"2927/506.0962mz/8.41min",27667.8516,2022434.2,3126016.2,9222.6172,9222.6172,46113.086,9222.6172
"2928/828.3754mz/8.43min",92936.694,92936.694,92936.694,464683.47,92936.694,92936.694,92936.694
"2929/100.9337mz/8.47min",349027.69,218593.23,424285.66,426680.28,273769.72,517917.97,266681.16
"2930/115.9208mz/8.51min",1196289,3210506.5,1074920,2854084.5,1086725.9,1305852.1,740254.9
"2931/825.3762mz/8.51min",14135.134,14135.134,14135.134,70675.67,14135.134,14135.134,14135.134
"2935/505.0929mz/8.52min",298988.082,707066.56,498313.47,99662.694,99662.694,1029187.25,99662.694
"2936/144.9235mz/8.52min",1166381.05,1437952.4,1160465.2,670081.44,1172296.9,1811361.8,963046.6
"2937/472.3643mz/8.56min",66735.8045,56434.195,46185.734,77037.414,90443.66,260446.77,9237.1468
"2939/115.9208mz/8.54min",921086.47,620826.56,1798744.4,922567.5,919605.44,1537819.1,740254.9
"2940/399.3477mz/8.56min",2168819.65,1565264.1,1049804,3454529.5,2772375.2,5487096,402579.97
"2941/462.3436mz/8.56min",2205541.4,1490263,901931.25,2928177,2920819.8,4887151,399642.06
"2942/499.273mz/8.56min",92280.515,77655.56,15531.112,317252.25,106905.47,456174.25,15531.112
"2943/799.7035mz/8.57min",254905.77,119234.66,48016.434,849606.25,390576.88,1304938.6,9603.2868
"2944/100.9337mz/8.57min",219014.13,384227.9,174078.28,334184.56,101809.57,227980.88,210047.38
"2945/134.8653mz/8.61min",711034.03,780329.5,1757969.2,2863366.5,380059.2,255259.08,641738.56
"2946/239.0597mz/8.6min",29441.604,3675.8792,3675.8792,18379.396,162203.77,98630.53,40503.812
"2947/373.0449mz/8.6min",33099.5185,5600.5303,5337.003,20485.387,239871.22,126023.305,45713.65
"2948/447.0638mz/8.6min",42355.597,10588.723,18224.29,28651.717,307595.84,207583.17,56059.477
"2952/629.5477mz/8.6min",1655607.5,2248114.2,1350386,1762783.6,1309951.2,2104937.5,1548431.4
"2953/132.8679mz/8.61min",2765743.9,2669561.8,2242477.8,3651259.8,2958290,2357337,2861926
"2954/444.3329mz/8.63min",375280.39,439706,346401.38,324409.2,360194.84,549100.6,390365.94
"2956/504.0806mz/8.68min",662851.5,3314257.5,12187400,662851.5,662851.5,662851.5,662851.5
"2957/741.6002mz/8.65min",898513.7,2040142.1,919891.7,652307.8,298387.34,1900485.4,877135.7
"2958/505.0829mz/8.69min",75347.406,1459930.4,2214030.8,25115.802,25115.802,125579.01,25115.802
"2960/476.3592mz/8.74min",373962.9,132051.4,78229.54,1061916.9,615874.4,1545194.5,52451.953
"2961/413.3634mz/8.74min",263978.0775,104260.875,66383.2,729642.4,423695.28,1089662.6,31873.135
"2962/503.0773mz/8.73min",1897673.665,24402032,36933332,110337.53,77427.43,3685009.8,15485.486
"2963/589.1506mz/8.79min",21212.0862,286742,926583.8,7070.6954,7070.6954,35353.477,7070.6954
"2964/801.5484mz/8.8min",483112.85,525304,229975.84,685874.3,440921.7,817428.2,89478.625
"2965/694.4901mz/8.82min",76556.937,567378.75,400341.3,92756.39,44833.336,60357.484,8966.6672
"2966/659.5219mz/8.82min",159073.275,204824.58,113321.97,81403.83,387647.44,465414.34,35666.984
"2968/100.9337mz/8.84min",171468.295,90299.25,143530.97,142265.16,535671.2,199405.62,1577715.9
"2969/458.3486mz/8.86min",488848.815,680905.4,540138.25,328919.12,332513.5,652147.9,437559.38
"2971/803.5637mz/8.89min",78682.53,96411.336,75218.51,82146.55,60123.89,71345.21,92039.55
"2972/798.5739mz/8.9min",416909.28,250996.69,419947.9,330863.03,531396.7,530843.5,413870.66
"2973/815.564mz/8.89min",851282.07,1016569.8,541863.1,875943.44,1144280.5,826620.7,752154.75
"2974/383.3528mz/8.96min",916791.7,890112.3,853473.56,653451.94,1099381.8,1608248.4,943471.1
"2976/446.3485mz/8.96min",984009.875,846839.75,587835.56,555258.44,1392791.8,1285378.4,1121180
"2977/132.8679mz/8.93min",382940.39,179703.16,607466,332510.66,433370.12,152642.39,545719.25
"2978/587.1349mz/8.98min",50110.167,782695.1,1269765.8,16703.389,16703.389,83516.945,16703.389
"2979/503.0772mz/8.96min",75280.15785,1233814.4,1343564.4,1060.51914,5302.5957,145257.72,1060.51914
"2981/673.5373mz/9.01min",182183.355,199255.83,145822.34,165110.88,664936.25,536562.25,113265.805
"2983/803.5639mz/9.02min",633810.665,749745.3,494226.1,798156.94,517876.03,914521.25,215614.81
"2984/815.564mz/9.01min",344005.7,267920.4,222117.48,420091,481640.47,1043184.5,118403.86
"2985/765.4831mz/9.04min",7516.9908,12528.318,227618.12,32898.945,2505.6636,2505.6636,2505.6636
"2986/743.6159mz/9.04min",947894.925,1329954.5,705121.25,187469.45,168665.61,1190668.6,1967525
"2987/641.5112mz/9.04min",60836.227,28316.182,28937.764,26650.766,208370.11,154445.81,92734.69
"2988/818.5829mz/9.05min",379615.61,320698.75,260244.67,234118.89,819470.7,438532.47,918930.9
"2989/800.5894mz/9.05min",678846.455,1505226.4,507010.16,186944.44,1318231.5,377726.06,850682.75
"2990/817.5795mz/9.05min",2318464.7,2685888.5,1309903.1,507645.25,3084229.5,2846151.2,1951040.9
"2992/132.8679mz/9.16min",261039.975,231372.84,251402.39,270677.56,341736.38,240402.88,467543.66
"2993/503.0772mz/9.16min",37708.944,188544.72,257392.89,37708.944,37708.944,37708.944,37708.944
"2994/800.5895mz/9.15min",817292.9,1063298.5,702941.8,563380.44,931644,1661770.2,520603.8
"2995/755.617mz/9.2min",4128.24024,52739.77,1376.08008,1376.08008,1376.08008,6880.4004,59764.703
"2996/761.6261mz/9.27min",154842.04,474438,115430.6,73438,14687.6,1487309.8,194253.48
"2997/659.5218mz/9.34min",35711.036,91991.766,39078.484,4224.746,21123.73,101045.22,32343.588
"2998/653.5114mz/9.39min",638586.33,767675.6,366583.78,161019.28,2033927.2,2039389.5,509497.06
"3000/503.0772mz/9.44min",32499.396,162496.98,680755.75,32499.396,32499.396,32499.396,32499.396
"3001/765.4829mz/9.47min",506903.985,849642.5,1434664.2,434688.03,175522.94,249411.53,579119.94
"3002/1144.6856mz/9.45min",187360.44,187360.44,187360.44,936802.2,187360.44,187360.44,187360.44
"3003/755.6157mz/9.46min",1131263.75,2564698.5,1099982.4,148013.45,262104.33,2720671.5,1162545.1
"3004/693.4503mz/9.45min",70812.532,70812.532,70812.532,354062.66,70812.532,70812.532,70812.532
"3005/641.5112mz/9.46min",172287.42,249544.94,95029.9,57626.234,1195159.9,1129070.5,81016.375
"3006/743.6159mz/9.54min",11924.1516,67066.81,11924.1516,11924.1516,11924.1516,59620.758,11924.1516
"3007/638.5368mz/9.65min",163404.15,196268.92,90821.18,130539.38,376546.88,672456.8,89529.57
"3008/655.527mz/9.67min",1221777.52,1684760.6,758794.44,611829.9,3171364.5,4664960,605689.3
"3010/817.5797mz/9.68min",5647.06445,28118.203,1079.59746,5397.9873,5896.1416,110830.555,1079.59746
"3011/1144.6856mz/9.71min",200944.94,200944.94,200944.94,1004724.7,200944.94,200944.94,200944.94
"3012/765.4829mz/9.72min",1453058.95,4254836.5,631396.25,704504.9,268983.12,2201613,2275859.5
"3013/626.5375mz/9.8min",109255.9325,233075.5,68235.055,41585.613,150276.81,880950.3,43086.29
"3014/643.527mz/9.81min",1019117.675,1553177.6,443665.56,298269.6,1942735.4,4285429.5,485057.75
"3016/743.6158mz/9.81min",580348.64,1466607.5,481251.88,99535.33,55392.324,1109438,679445.4
"3017/625.5162mz/9.85min",214012.05,188555.8,141333.22,239468.3,496401.47,417652.1,132471.06
"3019/645.5425mz/10.15min",84733.493,368296.06,77172.15,23784.283,92294.836,623868.06,70357.66
"3021/134.8652mz/10.2min",465606.87,222445.33,660803.8,1104366.6,452794.34,405954.5,478419.4
"3022/793.5144mz/10.21min",282658.175,884252.06,1196881.6,276374.47,55274.894,288941.88,55274.894
"3023/132.8679mz/10.21min",476592.465,505464.53,876424.4,185893.06,447720.4,545987.8,392281.53
"3024/618.4775mz/10.21min",168295.235,946351.4,486570.16,91630.33,87998.125,195645.2,140945.27
"3025/134.8947mz/10.21min",568290.52,567269.94,533484.7,605118.94,569311.1,577555.5,463518.8
"3026/136.8917mz/10.21min",171309.895,179895.95,162723.84,194839.45,148459.22,180548.56,114927.8
"3027/699.4971mz/10.22min",458422.11,661785.9,415839.56,451776.06,608700.5,186992.1,465068.16
"3028/765.483mz/10.21min",961375.67,1440617.2,851864.44,835185.5,204760.19,1091776.2,1070886.9
"3030/695.4659mz/10.22min",1830937,1691701.6,8699173,13153811,1785649.8,1876224.2,1644058.4
"3032/669.4503mz/10.22min",100786.89,137303.89,298030.28,853746.75,64269.89,30479.219,32659.773
"3033/693.4502mz/10.22min",192120.93,145987.31,209834.14,925957.4,321257.16,174407.72,4148.919
"3035/671.4661mz/10.22min",3417577.3,3699481.8,2401995.8,6536789.5,4237835,2077319.9,3135672.8
"3036/100.9337mz/10.23min",741385.7,493711.25,798354.5,666024.75,917053.75,684416.9,1095602.5
"3037/745.5027mz/10.24min",190868.455,234297.44,147439.47,258259.53,690352.06,23222.362,116111.81
"3038/144.9235mz/10.23min",2187950.3,2113855.8,1995257,2262044.8,1893293.4,2600478.8,2401705.8
"3039/325.1844mz/10.23min",145635.125,186891.89,129007.58,162262.67,178134.14,101790.92,82968.41
"3040/115.9208mz/10.24min",4497807,4751660,4035155.8,3443161.5,4816316.5,4430824,4564790
"3042/116.9286mz/10.26min",711401.4,658878.6,763924.2,1601797,629705.7,1083921.4,612887.75
"3044/311.1687mz/10.24min",260194.415,306713.12,276071.38,320759.44,244317.45,155102.31,193630.14
"3051/857.5186mz/10.26min",955467.265,1901841,378078.53,75615.706,3429850.2,75615.706,1532856
"3052/836.534mz/10.27min",442771.92,489010,500832.72,200434.47,829787.9,16668.842,396533.84
"3053/833.519mz/10.27min",6992144.75,6110905.5,8639653,3679425.2,7873384,1287687.2,8930553
"3056/861.5489mz/10.26min",350968.045,150366.97,377664.3,367839.97,334096.12,28948.197,422236.22
"3058/728.5239mz/10.28min",199290.61,167569.06,231012.16,33513.812,537562.5,33513.812,628382.25
"3060/712.4929mz/10.3min",194235.48,1011929,442960.9,137613.6,250857.36,11409.329,57046.645
"3061/742.5398mz/10.28min",206633.41,189135.55,224131.27,37827.11,307409.5,37827.11,691699.9
"3062/800.5896mz/10.28min",13731.0535,20678.23,1356.7754,102040.5,6783.877,163249.81,1356.7754
"3063/112.9857mz/10.3min",246435.335,257114.73,74493.445,1051222.8,149373.67,1304803,235755.94
"3064/756.5206mz/10.28min",58138.629,58633.453,17997.197,68944.375,57643.805,79190.11,3599.4394
"3065/802.5272mz/10.29min",5078.9184,8464.864,1692.9728,67028.836,1692.9728,85804.69,1692.9728
"3066/100.9337mz/10.28min",368452.515,505669.9,372273.47,364631.56,318125.3,692729.5,350132.22
"3067/792.5006mz/10.31min",22763.656,31566.139,2792.2346,218681.5,13961.173,63842.094,2792.2346
"3069/758.4978mz/10.31min",293354.24,468155.4,1211423.4,23710.616,118553.08,23710.616,1182942.4
"3073/806.4955mz/10.37min",176717.275,377064.75,139473.11,27894.622,213961.44,255611.69,27894.622
"3074/153.8686mz/10.39min",322803.62,343942.94,635392.5,723591.94,301664.3,215414.94,150114.1
"3076/215.0328mz/10.42min",158124.765,294313.88,115580.625,233548.72,191878.2,9986.816,124371.33
"3077/712.4929mz/10.42min",160443.455,148421.69,40197.4,1636134.1,172465.22,3013980.2,8039.48
"3080/199.805mz/10.46min",2954885.7,866911.25,4922654.5,9059360,1075354.8,1197285.9,4712485.5
"3081/195.811mz/10.46min",5095295,1414260,8559728,15930327,1834744.2,2074520.5,8116069.5
"3082/197.808mz/10.46min",6399650.25,1799757.8,10648590,19670366,2327429.2,2605432.5,10193868
"3083/738.5083mz/10.47min",11009292,14105899,12920879,3514934.5,9097705,13301891,413681.2
"3084/802.5607mz/10.46min",918454.605,46317.33,6510009,9263.466,1776439,60470.21,7737548
"3085/243.8993mz/10.49min",2104641.65,3043233,1133423.9,1962866.8,2125228.5,3498010,2084054.8
"3086/245.8948mz/10.49min",742990.5,1124427.9,296486.1,652295.25,761983,1263219.1,723998
"3087/740.5158mz/10.47min",411238.21,948132.9,630904.7,150293.45,191571.72,1531949.5,44184.668
"3088/162.839mz/10.46min",373178.545,256343.66,238376.2,2047805.8,356971.56,389385.53,684431.3
"3090/132.8679mz/10.52min",1148010.55,1522067.6,1009127.3,945315.4,1286893.8,1431202.9,532757.1
"3091/214.88mz/10.53min",1502223.5,2188964.8,570536.9,1202775.8,1700890.8,2194064.8,1303556.2
"3092/160.8419mz/10.47min",317849.235,197144.52,748888.1,2051589.4,303109.03,275849.66,332589.44
"3093/241.8989mz/10.52min",500036.31,896412.4,100680.48,198830.27,743744.8,709396.06,290676.56
"3094/216.8766mz/10.52min",80738.7675,590971.5,46327.824,54917.625,106559.91,618786.8,17727.5
"3095/187.861mz/10.52min",1843145,1818844.1,1867445.9,2773516.8,1665063,2100273.2,1781152.6
"3096/134.8652mz/10.53min",628714.3,706431.2,710303,790118.75,550997.4,467223.6,217780.88
"3097/163.9861mz/10.53min",1480355,1439491.1,1524972.6,1430796.9,1960688,1243109.2,1521218.9
"3098/189.858mz/10.54min",1250780.9,586462.94,1357772.2,1732575.9,689395.7,1396119.6,1143789.6
