row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp10_3_Run210.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp10_2_Run133.mzML Peak area,NEG_TJGIp10_1_Run23.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,Unnamed: 19
2051,713.3729857702475,7.694961999999999,,,,,,,,,,,237876.11,275330.12,450197.06,271752.72,1522111.5,1115188.8,
2168,713.3730465098229,7.801233,,,,,,,,,,,166359.17,58731.902,105320.11,177423.39,956299.44,842282.0,
2313,713.476096263895,8.137537,,,,,,,,,,,217117.72,210858.27,849760.94,301521.12,12788.112,0.0,
2715,714.508242003773,10.261289999999999,,,,,,,,,,,283948.03,2175764.0,612464.5,285462.66,555698.7,0.0,
2344,714.5083625694168,8.1393795,,,,12.0,,,,,,,2749898.2,13498272.0,2405349.2,1485252.4,2683595.0,0.0,
2052,715.368760393838,7.692568,,,,,,,,,,,256291.08,301897.44,103910.016,349589.72,1447794.2,1061857.2,
365,716.3651170963175,4.549678299999999,,,,,,,,,,,193090.28,172639.95,138159.22,233671.1,340996.9,214336.39,
2745,716.5234802411469,10.376213,,,,,,,,,,,1964804.5,620226.2,271755.9,1624944.0,0.0,0.0,
1755,716.5238346466301,7.325119,,,,,,,,,,,2407132.2,231892.67,1774699.2,123052.83,96551.24,0.0,
2521,717.3597590759675,8.673264,,,,136.0,,,,,,,754156.6,226691.89,813861.5,540370.1,1487064.4,889515.3,
1277,717.4404527586332,6.1232677,,,,,,,,,,,68904.02,88730.58,107991.945,199084.98,291077.2,403643.34,
1616,718.4302364661012,7.115626,,,,,,,,,,,727314.8,914361.56,950909.56,768312.0,688920.1,860077.0,
2523,719.3566281908678,8.682419,,,,136.0,,,,,,,1042055.5,408150.7,1098160.6,718970.1,2013385.1,1227951.4,
1154,722.3953702517978,5.869682,,,,92.0,,,,,,,736907.56,738322.4,754565.1,754361.4,974330.75,1044093.2,
1240,722.3956485745081,6.064787,,,,59.0,,,,,,,155455.22,148224.06,147597.83,154083.88,302395.28,273291.84,
597,728.3653300145461,4.909123999999999,,,,97.0,,,,,,,328630.4,329379.78,297848.3,332913.16,373596.06,390897.78,
1621,728.451164424164,7.1453967,,,,,,,,,,,343387.56,571383.4,412328.88,495267.12,555911.2,319963.94,
1758,728.5236050891431,7.364127000000001,,,,,,,,,,,2161933.0,209136.44,27261.336,190337.47,0.0,0.0,
2129,728.5236351750041,7.824214,,,,,,,,,,,303488.88,194889.77,55104.687999999995,101254.17,0.0,0.0,
2267,729.4694010750943,8.137528999999999,,,,,,,,,,,46714.09,13561.202,465693.44,18895902.0,3343.4062,0.0,
2145,729.4698749113542,7.824248,,,,,,,,,,,3263.4697,3304.1667,398533.25,3047106.5,0.0,0.0,
2037,729.4700441701438,7.6853,,,,,,,,,,,13785.25,14074.739,673687.94,5444786.0,0.0,0.0,
2679,729.4710382296623,10.185891,,,,,,,,,,,6945748.5,0.0,8404917.0,192877.23,0.0,0.0,
2577,729.4711319761673,8.961631,,,,,,,,,,,409440.94,0.0,3457.2932,88867.8,0.0,0.0,
1868,730.4686587265744,7.574819000000001,,,,,,,,,,,90202.766,131388.86,130122.5,725393.75,98248.94,0.0,
2337,731.339600975572,8.138691,,,,,,,,,,,208730.31,35406.402,143306.2,90535.42,993532.5,666625.56,
2594,731.4834872290402,9.254723,,,,,,,,,,,4200.27,0.0,0.0,1798614.9,0.0,0.0,
2576,731.4852104182531,8.942027000000001,,,,,,,,,,,3371.0127,0.0,10662.065,1377616.2,0.0,0.0,
2492,731.486239569987,8.465534,,,,,,,,,,,0.0,0.0,14833.951000000001,1359273.6,0.0,0.0,
2338,733.3332243513071,8.137099000000001,,,,,,,,,,,177103.12,63453.008,215347.97,100540.6,825826.56,555944.94,
2273,733.4904966489702,8.129107000000001,,,,12.0,,,,,,,410487.84,141070.77,325997.88,173283.89,597626.44,539646.3,
2611,734.6073634869638,9.261708,,,,,,,,,,,352589.25,33837.957,276480.8,54743.07,1784769.4,1476712.0,
1329,736.4110553701834,6.263513,,,,64.0,,,,,,,1318387.9,1353812.0,1380844.2,1267534.1,707372.9,1884551.1,
1970,738.5082581168753,7.677556,,,,,,,,,,,1792781.4,9900145.0,2699685.5,1476056.6,2065503.0,0.0,
1561,741.3835267360329,6.9764441999999995,,,,,,,,,,,366691.72,680272.5,353705.56,1400369.9,0.0,0.0,
1988,742.5030418257161,7.681805000000001,,,,5.0,,,,,,,427469.1,1080034.9,810586.94,4808188.0,0.0,0.0,
1768,742.5030580280028,7.430694,,,,,,,,,,,270249.47,703117.7,667695.1,2816677.5,0.0,0.0,
2138,742.5030986879033,7.8255234,,,,40.0,,,,,,,295189.0,698694.44,349943.8,1782110.0,0.0,0.0,
1711,742.5031045121588,7.360278,,,,,,,,,,,99908.06,292018.0,354905.94,2952003.2,0.0,0.0,
2330,742.5034192257181,8.137861000000001,,,,12.0,,,,,,,434297.5,1287081.8,990517.06,3717835.8,0.0,0.0,
2699,742.5036402354992,10.217327000000001,,,,,,,,,,,106175.695,153878.02,132816.11,692618.8,0.0,0.0,
1782,743.5066467318276,7.4318886,,,,,,,,,,,74811.61,192420.17,76752.695,2558812.2,0.0,0.0,
2166,746.6437097899719,7.830535,,,,,,,,,,,130151.15,79622.69,83958.24,43818.355,891865.94,0.0,
2329,746.6438158517783,8.140497,,,,,,,,,,,121941.04,78741.16,278528.47,46409.335999999996,958013.1,0.0,
1924,749.3495382906372,7.659128699999999,,,,5.0,,,,,,,2115906.2,1353036.5,2403524.2,1750908.0,5962622.0,4388418.0,
1379,750.4266198102704,6.4186190000000005,,,,,,,,,,,305558.6,400386.94,423916.9,379234.22,703945.6,550493.4,
1910,751.3464708825622,7.6533604,,,,5.0,,,,,,,2835850.2,1845752.6,3259172.2,2322524.8,8093208.0,5864898.5,
2559,752.5678134181791,8.859596,,,,134.0,,,,,,,947241.56,473690.3,804175.25,501161.38,2268468.5,1824802.6,
2675,754.5831710132468,10.176138,,,,,,,,,,,0.0,0.0,0.0,0.0,464533.44,191140.69,
2583,754.5835194970341,9.046811,,,,120.0,,,,,,,1294411.9,643432.75,1333455.0,838915.75,3722019.0,3350884.0,
2270,755.4836955675673,8.14022,,,,,,,,,,,0.0,66833.88,19776.357,2187226.0,4402.627,0.0,
2135,755.4849971460216,7.821277,,,,,,,,,,,0.0,8778.844000000001,3095.3254,320199.22,0.0,0.0,
2734,756.5226028188415,10.272017,,,,,,,,,,,0.0,24284.502,0.0,0.0,40123.92,58101.508,
901,756.5239595739447,5.303133,,,,,,,,,,,1605327.2,490552.25,930690.3,1123780.1,45087.926,0.0,
761,756.5239601434012,5.179043,,,,,,,,,,,17587.996,3162.5977,0.0,18644.645,516618.72,210191.67,
2656,757.6313787724306,9.955631,,,,,,,,,,,175877.7,0.0,124382.72,0.0,1446582.6,1400075.2,
1955,758.4973461583263,7.678508,,,,5.0,,,,,,,3331400.5,643273.44,1953135.2,1114953.0,14318.604,0.0,
1712,758.4974611129846,7.360156,,,,,,,,,,,574090.94,439820.28,224172.14,2606313.8,25372.85,0.0,
2130,758.497553974971,7.824349400000001,,,,,,,,,,,614342.3,432419.5,629465.9,528093.6,61719.04,0.0,
2300,758.4978903765576,8.134528999999999,,,,12.0,,,,,,,642339.44,482021.8,972447.6,428891.38,23459.757999999998,0.0,
1387,760.4796119812697,6.4351444,,,,,,,,,,,0.0,0.0,0.0,0.0,10725.186000000002,386670.7,
2612,761.6261617111024,9.273966999999999,,,,,,,,,,,141139.34,0.0,70904.01,34791.21,2618191.8,2154889.5,
1193,764.509897971137,5.9667234,,,,,,,,,,,89181.2,93088.32,481357.38,78412.695,0.0,0.0,
1590,765.1667664988222,7.020785000000001,,,,,,,,,,,139050.14,310415.94,285987.6,255611.44,430249.3,298035.0,
1531,765.1669071793406,6.856673,,,,,,,,,,,428388.66,371075.97,449863.62,488186.9,674583.8,395170.1,
1470,765.1671065755452,6.673715,,,,,,,,,,,88484.24,95626.67,97545.19,73979.38,164302.98,114871.984,
1989,766.5028183969864,7.680617,,,,,,,,,,,636084.5,920749.94,386650.97,403311.88,0.0,0.0,
2128,766.5030155350688,7.824238,,,,,,,,,,,417124.47,467537.38,123360.195,115869.32,0.0,0.0,
2343,766.5032095452673,8.136566,,,,,,,,,,,686732.6,875006.56,169350.94,77407.4,0.0,0.0,
2286,767.3162220418898,8.132287,,,,12.0,,,,,,,845897.44,347966.44,751850.06,567718.3,3750225.0,2809440.2,
2552,767.71342615632,8.80057,,,,117.0,,,,,,,451033.7,228386.47,575398.4,380816.44,526159.3,641137.7,
2396,768.5628337551963,8.180858,,,,122.0,,,,,,,563727.8,178575.56,448398.06,387049.8,1614387.2,2138624.5,
80,769.2338369343979,2.571473,,,,141.0,,,,,,,1061006.0,1100387.2,981869.2,1261855.9,1264360.4,689802.56,
2296,769.3128356908703,8.134722,,,,12.0,18.0,[2M-2H2O+K]+,,2.0,2296;2295,383.18496,1601723.5,651989.1,1418141.0,1036328.3,6428662.5,4800937.5,
1961,769.5016670792478,7.674904300000001,,,,,,,,,,,0.0,0.0,583743.9,2944274.5,730839.25,0.0,
2144,769.5017727032335,7.825492999999999,,,,,,,,,,,0.0,0.0,268911.16,1028955.5,605850.2,0.0,
1759,769.5019391562186,7.4104295,,,,,,,,,,,0.0,0.0,178595.38,1491988.5,675437.6,0.0,
2701,769.5020024583846,10.221656,,,,,,,,,,,0.0,0.0,176555.83,1634972.1,286581.8,0.0,
2346,769.5026483213869,8.141409,,,,,,,,,,,0.0,11156.588,1164311.2,5881898.0,2210858.8,0.0,
2391,769.565357136617,8.179608,,,,,,,,,,,249052.69,70628.17,199942.22,82858.805,755760.7,1018275.0,
2440,770.5779505763213,8.304261,,,,,,,,,,,396107.2,207825.72,222645.81,146650.12,745655.7,1140731.4,
2312,771.3098841828473,8.135467,,,,12.0,,,,,,,937132.0,394758.12,853221.7,626713.6,4096852.0,3082077.2,
2259,771.3899470310606,8.118967,,,,,,,,,,,272652.97,3935420.2,1719225.8,1618080.9,0.0,6772.673000000001,
2151,771.3907268764774,7.8282585000000005,,,,,,,,,,,119965.68,2458804.8,525603.06,442242.5,0.0,0.0,
2444,771.5816530583078,8.301547,,,,,,,,,,,120924.7,86136.18,158785.36,65882.586,339602.12,513655.78,
227,775.3544040481297,4.1445155,,,,103.0,,,,,,,288414.3,222317.3,227107.38,303980.66,319892.2,169787.53,
1307,784.4800813728169,6.1878724,,,,,,,,,,,0.0,0.0,0.0,0.0,1890649.6,0.0,
2368,784.5569491425416,8.1606455,,,,,,,,,,,88777.96,3863.539,18872.375,50810.625,387703.38,784766.56,
2538,784.5578346181053,8.702946,,,,,,,,,,,178903.08,98064.35,121492.22,104270.31,286507.8,215685.52,
2022,785.3068743785942,7.685583,,,,,,,,,,,101015.2,192119.81,265909.34,166089.1,1642866.4,923199.06,
2429,786.5734255647508,8.3601,,,,,,,,,,,138105.61,24947.732000000004,44990.42,49214.99,403484.3,685984.1,
2573,786.5737655834633,8.913644,,,,,,,,,,,330707.5,166167.2,337689.1,159291.42,492373.97,608981.75,
2751,788.5448253222332,10.380192999999998,,,,,,,,,,,309141.12,38449.89,190915.06,11050.152,0.0,0.0,
2560,788.5449446842086,8.894969,,,,134.0,,,,,,,710588.4,192987.39,835954.25,221291.38,4810601.0,4729902.5,
2681,788.5450072526877,10.213241,,,,,,,,,,,19899.361,0.0,0.0,0.0,126262.914,194114.22,
2592,788.5456203989952,9.224903999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,234365.45,204516.61,
2582,790.5609993063035,9.026197999999999,,,,,,,,,,,317935.34,122305.055,407488.66,181621.97,4943915.0,5160853.5,
2672,790.5616013254372,10.171057000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,338740.22,568876.5,
2540,791.7135573084198,8.727872999999999,,,,,,,,,,,302272.66,135590.19,300723.66,141209.78,152642.44,78795.98,
762,792.5007046167008,5.1510754,,,,,,,,,,,0.0,0.0,0.0,12395.893,290005.94,59710.37,
860,792.5008366816362,5.2653265,,,,,,,,,,,807333.56,159579.33,665667.2,790102.56,169573.28,0.0,
2724,792.5009679177771,10.272098,,,,,,,,,,,11743.745,0.0,0.0,0.0,154413.7,26730.737999999998,
2311,792.5399628889536,8.139192,,,,,,,,,,,29113.246,0.0,29709.8,3020.6726,154314.72,877360.3,
2581,792.559681148816,9.042622,,,,,,,,,,,116511.305,0.0,148010.75,7801.6235,1960640.6,2043407.2,
2578,795.7448266641585,8.997478,,,,,,,,,,,268194.06,83531.664,134529.89,94470.33,75224.61,36809.426,
2558,798.5737997212085,8.895636999999999,,,,134.0,,,,,,,2327614.5,1449680.9,2238723.2,1490743.5,5339449.0,4613585.5,
2682,798.5739918458203,10.186643,,,,,,,,,,,0.0,0.0,0.0,0.0,353876.16,318988.88,
2570,799.5770571334201,8.895622999999999,,,,,,,,,,,1040915.7,636447.9,954241.0,623104.06,2627869.2,2290150.0,
2605,799.5780069331765,9.259707,,,,,,,,,,,0.0,0.0,0.0,0.0,336465.06,171304.27,
2488,799.7033214682982,8.444684,,,,101.0,,,,,,,4210322.0,2808230.0,3061502.0,3691437.0,5278021.0,2417903.2,
2674,800.5889340871743,10.175583999999999,,,,,,,,,,,0.0,0.0,3820.909,0.0,1405894.6,928586.25,
2584,800.5895676051006,9.05697,,,,120.0,,,,,,,3936868.8,2670109.0,4252961.0,2873118.0,10768148.0,10310723.0,
2353,803.2723744826384,8.139562,,,,,,,,,,,260979.92,18120.852,137134.48,112296.29,1398448.5,616849.1,
2507,804.5397144935517,8.5023575,,,,,,,,,,,27887.305,0.0,44834.64,0.0,281655.25,496902.62,
2398,804.5398008382634,8.180763,,,,122.0,,,,,,,582820.56,202889.61,511866.4,281695.2,4867187.5,8891764.0,
2400,805.5433166050461,8.18073,,,,,,,,,,,271013.2,89901.35,237790.94,66749.06,2368725.5,4262935.5,
2394,806.5390410309661,8.18073,,,,,,,,,,,222125.52,74761.695,196770.66,70828.805,1895886.4,3471592.0,
2441,806.5556605671901,8.301575,,,,,,,,,,,233647.84,51583.85,255775.0,97731.01,1442266.0,2366850.2,
2395,807.5409514157932,8.18073,,,,,,,,,,,89236.96,3914.715,58260.918,32532.912,777955.6,1431847.4,
2486,807.6896535072482,8.441409,,,,,,,,,,,170802.84,152844.53,200943.55,132924.45,551154.6,246692.56,
1293,814.5605410871443,6.1703606,,,,,,,,,,,336062.88,252227.55,210831.33,234581.78,281802.78,352090.66,
2506,814.5684150544356,8.500894,,,,,,,,,,,160368.75,109193.805,185601.31,94502.27,236951.33,405985.6,
2393,814.5685084484361,8.179085,,,,122.0,,,,,,,1008234.2,405383.84,887599.06,733756.44,2698833.2,3570730.8,
81,815.2394950550251,2.571473,,,,141.0,,,,,,,809017.44,877930.06,748264.3,926918.06,988416.2,480706.06,
2561,815.5639527092619,8.897568,,,,,,,,,,,403784.4,32937.727,397176.03,138281.98,2682338.2,1254693.2,
2591,815.5642313138394,9.208625,,,,,,,,,,,0.0,0.0,0.0,0.0,197333.61,262096.44,
2445,816.5841213287354,8.305163,,,,,,,,,,,796426.6,450439.22,820260.1,619775.94,1382284.8,2172470.8,
2585,817.579634908633,9.075489,,,,,,,,,,,469458.7,129739.8,519925.66,232534.16,4321963.5,5241414.0,
2361,820.5351886967027,8.145764999999999,,,,,,,,,,,48415.387,0.0,3044.539,0.0,1221447.1,2315445.2,
2451,822.55033298977,8.362267999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,297512.5,753749.44,
2430,822.5504997059784,8.294247,,,,,,,,,,,0.0,0.0,0.0,0.0,147563.19,292240.6,
596,825.1045034801898,4.9013596,,,,,,,,,,,392674.84,403141.12,258881.84,486209.5,0.0,0.0,
1849,826.5604550448637,7.441842599999999,,,,,,,,,,,484015.2,469258.9,614986.1,647250.2,3327885.8,0.0,
1674,826.5605485107523,7.1985206999999996,,,,,,,,,,,987304.25,772373.0,2459602.0,1361724.5,7669012.0,0.0,
1536,826.5606386803174,6.877310799999999,,,,,,,,,,,11322983.0,9449702.0,12422630.0,6148427.5,2037232.0,0.0,
2515,827.7345506549478,8.627203999999999,,,,29.0,,,,,,,796647.0,467714.12,518345.22,500178.9,551676.75,222861.4,
2392,831.5598466426267,8.177996,,,,,,,,,,,32122.56,0.0,15092.875,0.0,838398.25,1495190.5,
1968,833.518499267902,7.6771035,,,,5.0,,,,,,,12580780.0,4785508.5,3557693.0,8036617.5,0.0,0.0,
2148,833.5185944544631,7.826949000000001,,,,40.0,,,,,,,3251748.2,3374870.0,1377483.6,4279363.0,0.0,0.0,
1733,833.5186071150482,7.3799589999999995,,,,,,,,,,,3415191.8,8302057.5,853529.7,10414018.0,0.0,0.0,
2323,833.5187032753716,8.136499,,,,12.0,,,,,,,9422251.0,7657742.0,4970517.5,11174978.0,0.0,0.0,
2708,833.5188370832509,10.246611999999999,,,,1.0,,,,,,,3222338.8,1935507.0,2736872.8,3852193.2,0.0,0.0,
701,843.3595846596664,5.046224,,,,46.0,9.0,[M+H]+,,2.0,705;701,842.35233,541612.6,534038.3,508375.25,444526.34,496188.44,499537.3,
951,851.4007502828816,5.367981400000001,,,,124.0,13.0,[2M+Na]+,,2.0,956;951,414.20544,2011695.9,2126631.2,1810363.2,1375338.1,1277778.8,1369460.8,
947,853.4122542468863,5.364029,,,,124.0,,,,,,,667109.6,718260.94,618268.8,465971.5,421556.97,465596.5,
2285,857.5173644813198,8.138383000000001,,,,,,,,,,,0.0,224071.39,0.0,1969704.9,3189.7349,0.0,
2136,857.5176279762409,7.831703,,,,,,,,,,,0.0,30220.808999999997,0.0,560258.25,0.0,0.0,
1923,857.517925436907,7.658995599999999,,,,,,,,,,,0.0,0.0,0.0,1086175.2,0.0,0.0,
2705,857.5181822838352,10.258034,,,,,,,,,,,0.0,80713.766,0.0,788780.6,150172.1,0.0,
2155,859.5319361208037,7.830190700000001,,,,,,,,,,,151277.9,269982.1,0.0,278771.88,0.0,0.0,
2342,859.5326756200626,8.137794,,,,12.0,,,,,,,694012.3,1131833.6,23137.507999999998,818725.94,0.0,0.0,
2707,859.5331274344284,10.245422,,,,1.0,,,,,,,440779.28,477216.94,0.0,363159.62,0.0,0.0,
1173,860.5414823513471,5.925256299999999,,,,34.0,,,,,,,67242.77,128214.266,245300.77,71991.36,0.0,0.0,
1126,860.5420785895102,5.777294599999999,,,,,,,,,,,911656.1,3472705.0,634271.8,1082362.0,0.0,0.0,
2156,861.5479942061029,7.8282585000000005,,,,,,,,,,,58490.273,489279.2,55311.684,97773.45,0.0,0.0,
2298,861.5486615452719,8.135347,,,,,,,,,,,249343.88,1456847.9,141654.23,280526.38,0.0,0.0,
2709,861.5486906940167,10.24666,,,,,,,,,,,173570.81,834078.7,66997.875,210646.0,0.0,0.0,
705,865.3415721775204,5.047098,,,,46.0,9.0,[M+Na]+,,2.0,705;701,842.35233,515587.03,565251.2,558288.94,445244.28,424557.56,454837.38,
498,873.3332220241285,4.7431645,,,,16.0,,,,,,,2579870.2,2856679.5,2685833.8,2943561.2,2668206.8,2661871.2,
679,873.4064460817639,5.001811,,,,,,,,,,,418240.94,222087.66,189820.42,188535.78,570936.9,733339.1,
1161,874.5578169569131,5.8817444000000005,,,,,,,,,,,2266028.5,7280240.5,5302324.0,3640850.0,0.0,0.0,
455,875.3487605609988,4.683149299999999,,,,18.0,,,,,,,2543396.5,2625796.5,2595042.5,2638739.0,2490496.8,2493785.2,
895,881.3754069255783,5.3054795,,,,124.0,,,,,,,326388.03,368986.84,322471.44,216832.95,195362.0,182413.98,
685,881.3754371543142,5.023558,,,,,,,,,,,3625270.8,3638802.0,3145541.8,2796099.2,2946019.0,3123689.2,
593,883.1459052459275,4.894744,,,,,,,,,,,719130.75,694390.6,528754.25,727328.44,0.0,0.0,
697,883.3905517576817,5.0437627,,,,46.0,8.0,[M+H]+,,2.0,697;692,882.38345,6746508.0,6656488.0,6158884.0,5646415.5,6380215.0,6663321.0,
781,883.390873635125,5.1589456,,,,25.0,11.0,[M+H]+,,2.0,781;785,882.38356,785063.9,853073.94,564386.6,792915.1,1328491.1,1628956.9,
310,883.3910527561957,4.444869000000001,,,,4.0,,,,,,,642336.06,617283.56,504776.25,424610.78,304978.66,344839.53,
2390,886.4987078473056,8.178118,,,,,,,,,,,39900.145,0.0,23140.775,0.0,68580.89,479047.5,
1719,887.6406437227882,7.3261924,,,,30.0,,,,,,,356823.72,304573.12,367165.75,443443.44,407071.34,556125.56,
1320,888.5735930730248,6.250916,,,,,,,,,,,0.0,0.0,0.0,0.0,40974412.0,0.0,
497,895.3548349007832,4.7423606,,,,16.0,,,,,,,755938.25,817907.25,760700.5,887003.94,877403.8,763556.06,
690,897.3702367244949,4.973274,,,,41.0,,,,,,,543857.4,550722.75,493445.97,413119.8,360175.12,372796.16,
768,897.3702441115712,5.14473,,,,157.0,,,,,,,706976.75,717213.25,634105.7,517919.25,538921.44,649128.3,
587,897.3703227844899,4.8835487,,,,53.0,,,,,,,502200.25,560000.56,490660.25,422913.22,370231.97,388067.53,
375,899.3858210253633,4.5645847,,,,14.0,,,,,,,1052935.8,1058097.8,941465.94,890731.56,909202.4,691790.44,
1377,902.5893836633827,6.3716610000000005,,,,,,,,,,,15160.046,29271.36,0.0,4220.0779999999995,794419.9,5833219.5,
941,903.453342826867,5.3601220000000005,,,,124.0,,,,,,,518186.28,538994.25,476967.34,382016.47,309200.47,230207.86,
785,905.3727388621156,5.1606616999999995,,,,25.0,11.0,[M+Na]+,,2.0,781;785,882.38356,1766655.0,1807483.5,1569111.5,1310680.4,997485.4,1076373.6,
692,905.372844436936,5.0413585,,,,46.0,8.0,[M+Na]+,,2.0,697;692,882.38345,2873319.0,3056884.8,3013082.2,2379466.8,2072644.0,2175259.0,
521,905.395833582319,4.787155599999999,,,,2.0,,,,,,,305620.84,255338.52,61159.633,430773.1,404816.78,704465.56,
513,911.3492773786003,4.771809999999999,,,,2.0,,,,,,,9837231.0,10401961.0,8986417.0,9141027.0,8285215.5,8519531.0,
721,913.3638104267056,5.0664525000000005,,,,46.0,,,,,,,138905.95,285589.9,275320.66,226520.08,216391.62,228972.4,
434,915.38038688493,4.6640477,,,,18.0,,,,,,,2841520.8,2901998.2,2810527.0,2762837.5,2745019.8,2741540.0,
219,915.3810620734442,4.139508,,,,103.0,,,,,,,268277.97,323300.44,269972.84,298326.3,252666.33,204294.67,
2545,918.6342488736695,8.739984,,,,,,,,,,,82612.805,0.0,85739.92,37152.242,526559.5,461566.06,
2556,918.6345180259552,8.886403999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,11250.232,74306.555,
1302,920.5995864428572,6.178475,,,,,,,,,,,0.0,0.0,0.0,0.0,1126861.4,0.0,
352,929.3597406766513,4.5471377,,,,14.0,,,,,,,436973.72,469584.9,390705.28,474073.88,334927.25,220222.36,
2452,934.6291926829301,8.365391,,,,,,,,,,,64775.062000000005,4351.708,39923.94,36805.168,549191.3,728766.1,
1319,934.6478772074063,6.248295,,,,,,,,,,,208633.86,104140.555,55043.945,46714.405999999995,65233.97,586522.75,
977,941.6540762568117,5.400329599999999,,,,93.0,14.0,[M+H]+,,2.0,977;979,940.6466,6005053.5,6584995.0,4660469.0,7777007.0,8314302.0,13964033.0,
969,944.5485207624685,5.3870873,,,,,,,,,,,379902.62,272883.9,155623.47,422328.88,379845.28,178328.14,
2453,944.6576988409932,8.364645,,,,,,,,,,,16363.729,0.0,15249.996000000001,22330.035,56604.21,105536.02,
978,944.6627130408208,5.402931,,,,,,,,,,,91814.19,258355.16,163391.83,284465.44,310613.03,541363.75,
210,947.37022071069,4.130825,,,,13.0,,,,,,,1598307.6,1550331.1,1281038.4,1210568.1,1128403.8,1163880.1,
630,947.4060615370925,4.945746400000001,,,,19.0,,,,,,,199268.17,133347.73,98930.42,165945.38,156124.78,88691.38,
499,947.4060782928004,4.743943700000001,,,,16.0,,,,,,,527819.9,452237.66,329697.3,460785.4,505329.25,320156.25,
955,951.473460264196,5.371185,,,,124.0,,,,,,,357880.25,299176.12,197500.7,303688.06,272519.1,84289.375,
517,957.354367095046,4.777140599999999,,,,2.0,,,,,,,6966237.0,7531778.0,6308795.0,6952114.0,6278216.0,7228480.0,
979,963.6356256614447,5.4038205,,,,93.0,14.0,[M+Na]+,,2.0,977;979,940.6466,564657.2,613369.0,520563.28,627544.56,642989.94,827356.7,
870,969.3351269033957,5.270794400000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,634448.2,
712,976.5186293265027,5.0546050000000005,,,,,,,,,,,267199.16,154211.69,351050.2,456751.0,497486.1,167487.1,
732,979.4327957344434,5.0739694,,,,,,,,,,,181407.83,67318.34,67111.195,215829.17,257442.75,59175.53,
847,994.3306074693077,5.247133,,,,,,,,,,,0.0,0.0,0.0,0.0,41865.492,933110.7,
1201,997.7164909801614,5.972408000000001,,,,112.0,,,,,,,230454.34,255683.12,161200.58,433343.84,508897.22,950088.2,
1311,1075.7022516527354,6.204530200000001,,,,,,,,,,,624233.5,630762.8,411210.3,559849.9,187386.55,214638.06,
1224,1083.6618300664072,6.045437000000001,,,,104.0,,,,,,,161366.7,122722.03,112068.305,177933.19,247543.64,38152.945,
1288,1083.661982922994,6.153757,,,,72.0,,,,,,,1117474.0,1059891.5,895248.25,1188421.2,1242498.8,445072.06,
1439,1087.6935695352445,6.583961500000001,,,,,,,,,,,216078.6,167783.61,126381.4,232303.94,375225.94,80864.89,
1187,1107.7639478646158,5.9645589999999995,,,,,,,,,,,315960.6,361357.38,214639.05,443706.16,254332.27,304436.25,
2553,1136.9269207591708,8.847566,,,,,,,,,,,332451.66,194884.94,677695.1,383803.03,1398757.6,1487589.1,
2185,1138.736988124114,7.8678837,,,,,,,,,,,279156.5,94964.28,218381.77,209021.75,495974.84,305068.78,
2182,1174.7133732197776,7.862690400000001,,,,,,,,,,,61259.797,7324.4463,35196.15,28535.088,269286.12,296157.5,
