"","filter","2024_NEG_Anid-EV-gpdA_CTRL_1_Run189.mzML","2024_NEG_Anid-EV-gpdA_CTRL_2_Run209.mzML","2024_NEG_Anid-EV-gpdA_CTRL_3_Run239.mzML","2024_NEG_Anid-TJGIp11_1_Run168.mzML","2024_NEG_Anid-TJGIp11_2_Run206.mzML","2024_NEG_Anid-TJGIp11_3_Run253.mzML"
"2745/884.4714mz/9.83min",251484.162,126519.484,25303.8968,376448.84,818107.25,624210,25303.8968
"2747/626.5184mz/9.86min",439792.545,510663.06,109262.79,368922.03,510689.06,589901.2,348671.6
"2748/625.5163mz/9.86min",1257807.35,1438001.8,378683.66,1077612.9,1624648.8,1890797,1055915.4
"2749/645.5424mz/9.89min",700226.705,499764.66,253042.62,900688.75,1247678.4,1498123.2,351956.88
"2750/646.5459mz/9.89min",287378.695,202313.61,95660.25,372443.78,505807.88,618236.94,131328.25
"2753/134.8947mz/10.2min",604751.42,357791.9,441212.84,622703.4,659534.3,586799.44,776494.75
"2754/136.8917mz/10.2min",181461.085,116128.11,135416.56,185948.12,209722.2,176974.05,197973.6
"2755/695.4659mz/10.21min",796746.36,1095427,1357995.8,1232735,73501.594,367507.97,498065.72
"2756/132.8679mz/10.21min",291622.775,304104.3,279141.25,333491.56,248261.19,205862.89,359240.25
"2757/134.8652mz/10.21min",252628.045,258976.12,196889.23,178104.11,289603.7,272781.4,246279.97
"2759/325.1844mz/10.22min",129892.195,150148.69,118933.08,140851.31,152385.66,82930.734,70553.91
"2760/671.4661mz/10.22min",2209253.3,3238943.2,5347496,3448770.2,24496.21,858372.9,1179563.4
"2762/132.9235mz/10.22min",272222.72,270553.44,252444.67,273892,299153.12,269335.3,304392.56
"2764/100.9337mz/10.22min",1262065.85,993482,1266551.8,1257579.9,1144169.4,3043263.5,1286766.2
"2766/699.4967mz/10.22min",292962.91,432724.88,261050.56,605987.94,52210.112,304813.62,281112.2
"2767/311.1687mz/10.22min",183648.36,219196.8,158666.05,236563.22,208630.67,124312.57,108878.26
"2768/144.9235mz/10.22min",3125673.1,2688383.2,2676380.5,2898944,3487654.5,3352402.2,3447334.2
"2769/883.4598mz/10.23min",99879.3575,89391.445,14174.282,110367.27,531383.3,328072.03,70871.41
"2771/115.9208mz/10.23min",5516773.25,4461881,4458257,5669909.5,7226044.5,5363637,6451067.5
"2773/858.457mz/10.22min",89176.995,49360.004,9872.0008,104955.2,571151.1,315243.22,73398.79
"2774/882.4563mz/10.23min",229383.87,195566.94,33905.004,263200.8,1030314.2,818781.8,169525.02
"2776/884.4703mz/10.22min",111588.72,76597.96,15319.592,124230.57,1413069.9,349176.22,98946.87
"2777/503.0773mz/10.25min",35943.1452,351929.34,11981.0484,392703.47,11981.0484,59905.242,11981.0484
"2783/857.5187mz/10.26min",158823.2,794116,158823.2,1791989.8,158823.2,158823.2,158823.2
"2785/833.5188mz/10.27min",137136.63,11143274,30081.61,4885208.5,6016.322,170342.64,103930.62
"2786/861.5497mz/10.27min",142233.455,865284.8,116706.086,1017722,23341.2172,144497.97,139968.94
"2788/800.5893mz/10.27min",204492.535,18503.281,178937.02,78483.09,471950.9,302905.84,230048.05
"2789/835.5321mz/10.27min",1044488.25,292427.38,862596,1040984.44,1564012.8,1047992.06,1170637.4
"2790/112.9857mz/10.28min",1555837.25,278525.8,1556621.6,782811.25,1555052.9,1585548.2,1765233.5
"2791/863.5617mz/10.27min",53997.275,57785.7,50208.85,70076.45,2573111.2,9566.483,1913.2966
"2793/758.4979mz/10.33min",7281.5184,1434908.8,12135.864,454641.22,2427.1728,2427.1728,2427.1728
"2795/100.9337mz/10.27min",516934.3,497822.66,468059.62,398213.97,844062.4,711095.56,536045.94
"2796/116.9286mz/10.34min",1867732.55,924465.7,1773704,511990.1,2034650.5,1961761.1,2055164.6
"2797/828.5761mz/10.38min",119844.63,199741.05,2653527.8,2244332.2,39948.21,39948.21,39948.21
"2799/802.5606mz/10.43min",70493.283,6850119.5,1634172.1,117488.805,23497.761,23497.761,23497.761
"2800/199.805mz/10.44min",1107714.6,1109439.6,956485.8,1965857.2,341148.16,1105989.6,2411862
"2801/195.8109mz/10.44min",1957456.55,1941534.5,1686584.5,3375551.2,698247,1973378.6,4230441.5
"2802/197.808mz/10.44min",2460552.7,2448959.2,2167044.5,4238766,886309,2472146.2,5314193.5
"2803/738.5083mz/10.44min",434983,2174915,434983,434983,434983,434983,434983
"2804/160.842mz/10.44min",557758.05,305192.28,555159.4,560356.7,427203.8,649057.56,944968.75
"2805/162.839mz/10.44min",537715.19,267976.6,563773,511657.38,420840.4,576085.5,783020.3
"2807/257.8192mz/10.44min",466153.39,82317.76,456367.03,366470.25,475939.75,643151.25,1273258
"2808/255.8222mz/10.44min",488407.4,80558.81,466096.6,373304.06,510718.2,646296.4,767034
"2809/189.8579mz/10.49min",570027.96,430186.97,511691.72,1302581.4,462547.84,628364.2,688781.6
"2810/187.861mz/10.48min",1413551.8,1318788.9,1333736.2,2133556.8,1126104.9,1493367.4,1661919
"2811/245.8948mz/10.5min",1723470.85,1262698.4,2004512.4,1588538.9,2205562.5,1858402.8,1373669.5
"2812/243.8993mz/10.5min",4582054.25,3493860,5376483.5,4287881,5854618.5,4876227.5,3756534.8
"2813/132.8679mz/10.5min",1166390,1262634.5,924997,1448450.5,899637.4,1122791.4,1209988.6
"2814/214.88mz/10.51min",2428890.2,1946436.8,2456705.2,2401075.2,2843811.5,2530003.2,2075305.2
"2815/241.8989mz/10.52min",1702047.1,1182211.1,2119319.8,1358504.2,3442703.2,1999965.1,1404129.1
"2816/216.8766mz/10.52min",652882.72,555287.6,630103,720683.7,675662.44,725131.6,580600.06
"2819/163.9861mz/10.56min",1454825.5,1396499.6,1444206.9,1294153.5,1465444.1,1659712.2,2127926.2
"2820/134.8652mz/10.5min",647460.8,738230.75,657901.1,324239.6,637020.5,619308.44,881502
"2824/96.9601mz/10.64min",9737391.5,9428453,9611865,9862918,10015977,8428169,10246657
"2825/197.8079mz/11.37min",561372.3,507828.9,505923.72,667396.06,128336.08,614915.7,953909.3
